Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), diffusivity
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,34, 14662, 11266, 76.8381, 868, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,35, 26436, 21602, 81.7143, 892, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,36, 13616, 11118, 81.6539, 846, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,37, 27457, 23749, 86.4952, 912, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,38, 11675, 8232, 70.5096, 859, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,39, 21056, 14960, 71.0486, 866, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,40, 13555, 9766, 72.0472, 875, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,41, 23140, 16372, 70.7519, 874, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,42, 11112, 9800, 88.1929, 847, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,43, 28519, 13529, 47.4385, 899, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,44, 23143, 12711, 54.9237, 898, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,45, 27251, 19093, 70.0635, 900, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,46, 15873, 11021, 69.4324, 884, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,47, 22591, 16979, 75.1582, 905, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,48, 28661, 17707, 61.7808, 879, DIFF_CHARBONNIER
../Data/Ground_Beams_Images/Ground_Beams_Images_Video.avi,49, 29127, 22381, 76.8394, 899, DIFF_CHARBONNIER
